filename,add_lines,del_lines
DOC.md,12,6
README.md,54,5
build.gradle,86,62
common/build.gradle,11,0
common/src/main/kotlin/kotlinx/io/Buffers.kt,53,0
common/src/main/kotlin/kotlinx/io/Streams.kt,35,0
common/src/main/kotlin/kotlinx/io/Writers.kt,45,0
common/src/main/kotlin/kotlinx/serialization/PlatformUtils.kt,15,0
common/src/test/kotlin/kotlinx/serialization/cbor/CBORReaderTest.kt,91,0
common/src/test/kotlin/kotlinx/serialization/cbor/CBORWriterTest.kt,44,0
common/src/test/kotlin/kotlinx/serialization/cbor/SampleClasses.kt,38,0
js/.gitignore,1,0
js/build.gradle,65,2
js/src/main/kotlin/kotlinx/io/Buffers.kt,202,0
js/src/main/kotlin/kotlinx/io/Streams.kt,251,0
js/src/main/kotlin/kotlinx/io/Writers.kt,77,4
js/src/main/kotlin/kotlinx/serialization/Serialization.kt,29,4
js/src/test/kotlin/kotlinx/serialization/JsTest.kt,15,0
js/src/test/kotlin/kotlinx/serialization/StringTest.kt,22,0
jvm/build.gradle,52,0
jvm/src/main/kotlin/kotlinx/io/Buffers.kt,54,0
jvm/src/main/kotlin/kotlinx/io/Streams.kt,9,0
jvm/src/main/kotlin/kotlinx/io/Writers.kt,11,0
jvm/src/main/kotlin/kotlinx/serialization/Serialization.kt,18,0
jvm/src/test/kotlin/kotlinx/serialization/formats/cbor/CBORReaderTest.kt,91,91
jvm/src/test/kotlin/kotlinx/serialization/formats/cbor/CBORWriterTest.kt,104,25
jvm/src/test/kotlin/kotlinx/serialization/formats/cbor/SampleClasses.kt,38,5
settings.gradle,4,17
src/main/kotlin/kotlinx/serialization/CBOR.kt,66,457
src/main/kotlin/kotlinx/serialization/ProtoBuf.kt,432,432
src/main/kotlin/kotlinx/serialization/Resolving.kt,48,48
src/main/kotlin/kotlinx/serialization/Serialization.kt,23,738
src/main/kotlin/kotlinx/serialization/Tagged.kt,358,358
src/main/kotlin/kotlinx/serialization/internal/CollectionSerializers.kt,5,301
src/main/kotlin/kotlinx/serialization/internal/Polymorphic.kt,3,133
src/main/kotlin/kotlinx/serialization/internal/SerialClassDescImpl.kt,2,57
src/main/kotlin/kotlinx/serialization/internal/Util.kt,85,85
src/main/kotlin/kotlinx/serialization/{,,
src/test/kotlin/kotlinx/cbor/CBORReaderTest.kt,2,93
src/test/kotlin/kotlinx/cbor/CBORWriterTest.kt,2,106
src/test/kotlin/kotlinx/serialization/SerializationCasesTest.kt,1,88
src/test/kotlin/kotlinx/serialization/TransientTests.kt,0,65
src/test/kotlin/kotlinx/serialization/features/InternalInheritanceTest.kt,135,135
src/test/kotlin/kotlinx/serialization/features/OptionalTests.kt,66,66
src/test/kotlin/kotlinx/serialization/features/TransientTests.kt,74,74
src/test/kotlin/kotlinx/serialization/formats/ProtobufTest.kt,90,90
src/test/kotlin/kotlinx/serialization/formats/RandomTests.kt,371,371
src/test/kotlin/kotlinx/serialization/formats/cbor/CBORReaderTest.kt,92,92
src/test/kotlin/kotlinx/serialization/formats/cbor/CBORWriterTest.kt,105,105
src/test/kotlin/kotlinx/serialization/{,,
src/test/kotlin/kotlinx/tagged/ProtobufTest.kt,71,71
src/test/kotlin/kotlinx/tagged/TaggedTest.kt,52,52
src/test/kotlin/kotlinx/{,,
src/test/kotlin/kotlinx/{tagged,,
src/test/proto/test_data.proto,69,69
{jvm,,
{jvm/src/test/kotlin/kotlinx/serialization/features,,
{src,,
