filename,add_lines,del_lines
CHANGELOG.md,21,0
README.md,8,8
benchmark/build.gradle,4,6
benchmark/src/jmh/kotlin/kotlinx/benchmarks/protobuf/ProtoHuge.kt,189,0
build.gradle,2,16
core/commonMain/src/kotlinx/serialization/SealedSerializer.kt,2,1
core/commonMain/src/kotlinx/serialization/descriptors/SerialDescriptor.kt,2,2
core/commonMain/src/kotlinx/serialization/descriptors/SerialKinds.kt,2,1
core/commonMain/src/kotlinx/serialization/internal/InlineClasses.kt,5,5
core/commonMain/src/kotlinx/serialization/internal/Platform.common.kt,2,2
core/commonMain/src/kotlinx/serialization/internal/Primitives.kt,3,1
core/commonMain/src/kotlinx/serialization/internal/Tuples.kt,2,1
core/commonTest/src/kotlinx/serialization/BasicTypesSerializationTest.kt,4,4
core/commonTest/src/kotlinx/serialization/SerialDescriptorSpecificationTest.kt,13,13
docs/formats.md,18,18
docs/polymorphism.md,55,16
formats/README.md,9,0
formats/cbor/commonMain/src/kotlinx/serialization/cbor/internal/Encoding.kt,5,7
formats/cbor/commonTest/src/kotlinx/serialization/HexConverter.kt,2,2
formats/cbor/commonTest/src/kotlinx/serialization/TestUtilities.kt,2,2
formats/cbor/commonTest/src/kotlinx/serialization/cbor/CborReaderTest.kt,2,2
formats/cbor/jvmTest/src/kotlinx/serialization/cbor/CborWriterSpecTest.kt,2,2
formats/hocon/build.gradle,5,19
formats/hocon/src/main/kotlin/kotlinx/serialization/hocon/Hocon.kt,2,2
formats/json/commonMain/src/kotlinx/serialization/json/Json.kt,11,1
formats/json/commonMain/src/kotlinx/serialization/json/JsonElementSerializers.kt,2,2
formats/json/commonMain/src/kotlinx/serialization/json/JsonNames.kt,1,25
formats/json/commonMain/src/kotlinx/serialization/json/internal/Composers.kt,6,0
formats/json/commonMain/src/kotlinx/serialization/json/internal/JsonExceptions.kt,2,1
formats/json/commonMain/src/kotlinx/serialization/json/internal/JsonLexer.kt,17,15
formats/json/commonMain/src/kotlinx/serialization/json/internal/JsonNamesMap.kt,85,0
formats/json/commonMain/src/kotlinx/serialization/json/internal/JsonTreeReader.kt,3,1
formats/json/commonMain/src/kotlinx/serialization/json/internal/Polymorphic.kt,2,2
formats/json/commonMain/src/kotlinx/serialization/json/internal/StreamingJsonDecoder.kt,11,33
formats/json/commonMain/src/kotlinx/serialization/json/internal/StringOps.kt,16,16
formats/json/commonMain/src/kotlinx/serialization/json/internal/TreeJsonDecoder.kt,8,24
formats/json/commonMain/src/kotlinx/serialization/json/internal/WriteMode.kt,4,1
formats/json/commonTest/src/kotlinx/serialization/GenericSerializersOnFileTest.kt,5,0
formats/json/commonTest/src/kotlinx/serialization/SerializersLookupTest.kt,2,1
formats/json/commonTest/src/kotlinx/serialization/features/GenericCustomSerializerTest.kt,1,0
formats/json/commonTest/src/kotlinx/serialization/features/JsonAlternativeNamesTest.kt,53,107
formats/json/commonTest/src/kotlinx/serialization/features/inline/EncodeInlineElementTest.kt,6,2
formats/json/commonTest/src/kotlinx/serialization/features/inline/InlineClassesCompleteTest.kt,9,7
formats/json/commonTest/src/kotlinx/serialization/features/inline/InlineClassesTest.kt,15,4
formats/json/commonTest/src/kotlinx/serialization/features/{JsonAlternativeNamesTest.kt,,
