filename,add_lines,del_lines
CHANGELOG.md,76,0
README.md,9,26
build.gradle,4,4
docs/building.md,6,1
docs/custom_serializers.md,13,1
docs/examples.md,1,1
docs/old12.md,1,1
docs/runtime_usage.md,1,1
example-js/build.gradle,2,2
example-jvm/build.gradle,2,2
example-native/build.gradle,2,2
formats/README.md,9,0
gradle.properties,9,8
runtime/common/src/main/kotlin/kotlinx/serialization/Annotations.kt,18,1
runtime/common/src/main/kotlin/kotlinx/serialization/Tagged.kt,4,3
runtime/common/src/main/kotlin/kotlinx/serialization/internal/LongAsStringSerializer.kt,32,1
runtime/common/src/main/kotlin/kotlinx/serialization/internal/Util.kt,3,3
runtime/common/src/main/kotlin/kotlinx/serialization/json/JsonElement.kt,8,0
runtime/common/src/main/kotlin/kotlinx/serialization/json/JsonTreeMapper.kt,1,1
runtime/common/src/main/kotlin/kotlinx/serialization/json/internal/StreamingJsonOutput.kt,10,5
runtime/common/src/main/kotlin/kotlinx/serialization/json/internal/TreeJsonInput.kt,4,2
runtime/common/src/main/kotlin/kotlinx/serialization/json/internal/TreeJsonOutput.kt,1,1
runtime/common/src/main/kotlin/kotlinx/serialization/protobuf/ProtoBuf.kt,1,1
runtime/common/src/main/kotlin/kotlinx/serialization/protobuf/ProtoTypes.kt,7,2
runtime/common/src/test/kotlin/kotlinx/serialization/features/LongAsStringTest.kt,45,1
runtime/common/src/test/kotlin/kotlinx/serialization/features/SchemaTest.kt,1,2
runtime/common/src/test/kotlin/kotlinx/serialization/features/SerializableWithTest.kt,44,4
runtime/common/src/test/kotlin/kotlinx/serialization/features/SkipDefaults.kt,1,2
runtime/common/src/test/kotlin/kotlinx/serialization/features/UseSerializersTest.kt,23,0
runtime/common/src/test/kotlin/kotlinx/serialization/json/serializers/JsonTreeTest.kt,33,0
runtime/common/src/test/kotlin/kotlinx/serialization/json/{JsonElementReaderWriterTest.kt,,
runtime/common/src/test/kotlin/kotlinx/serialization/protobuf/AutoAssignIdsTest.kt,1,1
runtime/js/src/main/kotlin/kotlinx/serialization/DynamicObjectParser.kt,22,3
runtime/js/src/main/kotlin/kotlinx/serialization/Serialization.kt,0,6
runtime/js/src/main/kotlin/kotlinx/serialization/protobuf/ProtobufPlatform.kt,0,28
runtime/js/src/test/kotlin/kotlinx/serialization/DynamicToLongTest.kt,66,0
runtime/jvm/src/main/kotlin/kotlinx/serialization/Serialization.kt,0,6
runtime/jvm/src/main/kotlin/kotlinx/serialization/protobuf/ProtobufPlatform.kt,0,28
runtime/jvm/src/test/kotlin/kotlinx/serialization/formats/json/JsonElementReaderWriterTest.kt,,
runtime/jvm/src/test/kotlin/kotlinx/serialization/formats/json/JsonTreeAndMapperTest.kt,2,102
runtime/native/src/main/kotlin/kotlinx/io/Buffers.kt,4,4
runtime/native/src/main/kotlin/kotlinx/serialization/Platform.kt,0,6
runtime/native/src/main/kotlin/kotlinx/serialization/protobuf/ProtobufPlatform.kt,0,26
runtime/native/src/test/kotlin/kotlinx/serialization/CustomSerializer.kt,21,2
runtime/native/src/test/kotlin/kotlinx/serialization/NativeTest.kt,50,0
runtime/{jvm/src/test/kotlin/kotlinx/serialization/formats,,
