filename,add_lines,del_lines
CHANGELOG.md,11,0
README.md,15,10
build.gradle,4,11
docs/custom_serializers.md,3,3
docs/runtime_usage.md,8,9
example-js/build.gradle,2,2
example-jvm/build.gradle,2,2
example-jvm/pom.xml,3,3
example-jvm/src/App.java,0,2
example-jvm/src/WithDemo.kt,1,1
example-native/build.gradle,2,2
example-native/gradle/wrapper/gradle-wrapper.properties,1,1
formats/README.md,1,1
gradle.properties,9,10
gradle/wrapper/gradle-wrapper.properties,1,1
runtime/common/src/main/kotlin/kotlinx/serialization/Annotations.kt,2,0
runtime/common/src/main/kotlin/kotlinx/serialization/json/Json.kt,4,4
runtime/common/src/main/kotlin/kotlinx/serialization/json/JsonElement.kt,7,4
runtime/common/src/main/kotlin/kotlinx/serialization/json/JsonElementSerializer.kt,228,40
runtime/common/src/main/kotlin/kotlinx/serialization/json/JsonTreeMapper.kt,2,2
runtime/common/src/main/kotlin/kotlinx/serialization/json/{internal,,
runtime/common/src/test/kotlin/kotlinx/serialization/json/JsonInputOutputRecursiveTest.kt,10,10
runtime/common/src/test/kotlin/kotlinx/serialization/json/JsonTreeAndMapperTest.kt,2,2
runtime/common/src/test/kotlin/kotlinx/serialization/json/JsonTreeTest.kt,3,3
runtime/common/src/test/kotlin/kotlinx/serialization/json/serializers/JsonArraySerializerTest.kt,7,1
runtime/common/src/test/kotlin/kotlinx/serialization/json/serializers/JsonNullSerializerTest.kt,7,1
runtime/common/src/test/kotlin/kotlinx/serialization/json/serializers/JsonObjectSerializerTest.kt,14,1
runtime/common/src/test/kotlin/kotlinx/serialization/json/serializers/JsonPrimitiveSerializerTest.kt,14,1
runtime/common/src/test/kotlin/kotlinx/serialization/json/serializers/JsonTreeTest.kt,1,2
runtime/js/src/main/kotlin/kotlinx/io/Writers.kt,6,2
runtime/native/src/main/kotlin/kotlinx/io/Writers.kt,6,2
runtime/native/src/main/kotlin/kotlinx/serialization/Platform.kt,1,1
