filename,add_lines,del_lines
benchmark/src/jmh/kotlin/kotlinx/benchmarks/json/ContextualOverheadBenchmark.kt,72,0
benchmark/src/jmh/kotlin/kotlinx/benchmarks/json/LookupOverheadBenchmark.kt,69,0
benchmark/src/jmh/kotlin/kotlinx/benchmarks/json/PolymorphismOverheadBenchmark.kt,16,0
benchmark/src/jmh/kotlin/kotlinx/benchmarks/json/UseSerializerOverheadBenchmark.kt,123,0
build.gradle,5,3
buildSrc/src/main/kotlin/Java9Modularity.kt,1,0
core/api/kotlinx-serialization-core.api,63,0
core/commonMain/src/kotlinx/serialization/Serializers.kt,110,45
core/commonMain/src/kotlinx/serialization/SerializersCache.kt,74,0
core/commonMain/src/kotlinx/serialization/builtins/BuiltinSerializers.kt,33,1
core/commonMain/src/kotlinx/serialization/descriptors/SerialDescriptors.kt,1,0
core/commonMain/src/kotlinx/serialization/internal/Enums.kt,40,7
core/commonMain/src/kotlinx/serialization/internal/Platform.common.kt,33,0
core/commonMain/src/kotlinx/serialization/internal/PrimitiveArraysSerializers.kt,220,0
core/commonMain/src/kotlinx/serialization/internal/Primitives.kt,9,0
core/commonTest/src/kotlinx/serialization/CachedSerializersTest.kt,45,0
core/commonTest/src/kotlinx/serialization/SerialDescriptorBuilderTest.kt,7,0
core/commonTest/src/kotlinx/serialization/SerializersLookupEnumTest.kt,39,24
core/commonTest/src/kotlinx/serialization/SerializersLookupObjectTest.kt,0,17
core/jsMain/src/kotlinx/serialization/internal/Platform.kt,16,0
core/jvmMain/src/kotlinx/serialization/internal/Caching.kt,112,0
core/jvmMain/src/kotlinx/serialization/internal/Platform.kt,11,7
core/jvmMain/src/kotlinx/serialization/internal/SuppressAnimalSniffer.kt,13,0
core/nativeMain/src/kotlinx/serialization/internal/Platform.kt,17,0
docs/builtin-classes.md,26,1
docs/polymorphism.md,5,5
docs/serialization-guide.md,1,0
formats/json-okio/commonMain/src/kotlinx/serialization/json/okio/internal/OkioJsonStreams.kt,44,2
formats/json-tests/commonTest/src/kotlinx/serialization/EnumSerializationTest.kt,1,1
formats/json-tests/commonTest/src/kotlinx/serialization/SerializersLookupTest.kt,15,0
formats/json-tests/commonTest/src/kotlinx/serialization/features/EmojiTest.kt,22,0
formats/json-tests/commonTest/src/kotlinx/serialization/features/GenericCustomSerializerTest.kt,57,0
formats/json-tests/commonTest/src/kotlinx/serialization/features/inline/UnsignedIntegersTest.kt,83,0
formats/json-tests/commonTest/src/kotlinx/serialization/json/JsonTestBase.kt,18,0
formats/json-tests/jvmTest/src/kotlinx/serialization/features/SerializerByTypeTest.kt,16,0
formats/json-tests/jvmTest/src/kotlinx/serialization/test/JsonHelpers.kt,1,1
formats/json/jsMain/src/kotlinx/serialization/json/internal/DynamicEncoders.kt,1,1
gradle.properties,1,1
gradle/native-targets.gradle,11,7
guide/example/example-builtin-12.kt,12,0
guide/test/BuiltinClassesTest.kt,7,0
integration-test/build.gradle,6,0
integration-test/gradle.properties,1,1
integration-test/kotlin-js-store/yarn.lock,32,44
integration-test/src/commonTest/kotlin/sample/BasicTypesSerializationTest.kt,6,6
