filename,add_lines,del_lines
CHANGELOG.md,39,0
README.md,24,24
build.gradle,11,0
formats/json/build.gradle,3,0
gradle.properties,4,4
gradle/configure-source-sets.gradle,43,8
gradle/native-targets.gradle,3,0
integration-test/build.gradle,24,2
integration-test/gradle.properties,4,4
integration-test/src/wasmJsMain/kotlin/sample/SampleWasm.kt,2,2
integration-test/src/wasmJsTest/kotlin/sample/SampleTestsWasm.kt,1,1
integration-test/src/wasmWasiMain/kotlin/sample/SampleWasm.kt,21,0
integration-test/src/wasmWasiTest/kotlin/sample/SampleTestsWasm.kt,11,0
