filename,add_lines,del_lines
.gitignore,2,1
CHANGES.md,31,0
README.md,12,12
RELEASE.md,33,17
benchmarks/build.gradle,16,17
benchmarks/src/jmh/kotlin/benchmarks/ChannelCopyBenchmark.kt,0,329
benchmarks/src/jmh/kotlin/benchmarks/ForkJoinBenchmark.kt,1,10
binary-compatibility-validator/build.gradle,3,3
binary-compatibility-validator/reference-public-api/kotlinx-coroutines-android.txt,0,5
binary-compatibility-validator/reference-public-api/kotlinx-coroutines-core.txt,100,24
binary-compatibility-validator/reference-public-api/kotlinx-coroutines-javafx.txt,0,5
binary-compatibility-validator/reference-public-api/kotlinx-coroutines-reactive.txt,1,0
binary-compatibility-validator/reference-public-api/kotlinx-coroutines-rx1.txt,1,0
binary-compatibility-validator/reference-public-api/kotlinx-coroutines-rx2.txt,2,0
binary-compatibility-validator/reference-public-api/kotlinx-coroutines-slf4j.txt,19,0
binary-compatibility-validator/reference-public-api/kotlinx-coroutines-swing.txt,0,5
binary-compatibility-validator/resources/api.properties,9,0
binary-compatibility-validator/test/PublicApiTest.kt,41,105
binary-compatibility-validator/test/utils.kt,11,10
build.gradle,9,3
common/kotlinx-coroutines-core-common/src/AbstractContinuation.kt,1,1
common/kotlinx-coroutines-core-common/src/AbstractCoroutine.kt,2,2
common/kotlinx-coroutines-core-common/src/Annotations.common.kt,0,19
common/kotlinx-coroutines-core-common/src/Await.kt,2,2
common/kotlinx-coroutines-core-common/src/Builders.common.kt,30,10
common/kotlinx-coroutines-core-common/src/CancellableContinuation.kt,0,1
common/kotlinx-coroutines-core-common/src/CompletedExceptionally.kt,1,2
common/kotlinx-coroutines-core-common/src/CoroutineDispatcher.kt,10,7
common/kotlinx-coroutines-core-common/src/CoroutineExceptionHandler.kt,28,19
common/kotlinx-coroutines-core-common/src/Deferred.kt,1,1
common/kotlinx-coroutines-core-common/src/Dispatched.kt,0,1
common/kotlinx-coroutines-core-common/src/Job.kt,8,6
common/kotlinx-coroutines-core-common/src/JobSupport.kt,428,221
common/kotlinx-coroutines-core-common/src/ResumeMode.kt,2,2
common/kotlinx-coroutines-core-common/src/Scheduled.kt,25,43
common/kotlinx-coroutines-core-common/src/channels/AbstractChannel.kt,4,5
common/kotlinx-coroutines-core-common/src/channels/ArrayBroadcastChannel.kt,0,1
common/kotlinx-coroutines-core-common/src/channels/ArrayChannel.kt,0,1
common/kotlinx-coroutines-core-common/src/channels/Broadcast.kt,1,1
common/kotlinx-coroutines-core-common/src/channels/BroadcastChannel.kt,0,1
common/kotlinx-coroutines-core-common/src/channels/Channels.common.kt,1,1
common/kotlinx-coroutines-core-common/src/channels/ConflatedBroadcastChannel.kt,1,2
common/kotlinx-coroutines-core-common/src/channels/Produce.kt,1,1
common/kotlinx-coroutines-core-common/src/intrinsics/Undispatched.kt,46,15
common/kotlinx-coroutines-core-common/src/selects/Select.kt,1,2
common/kotlinx-coroutines-core-common/src/sync/Mutex.kt,1,2
common/kotlinx-coroutines-core-common/src/{,,
common/kotlinx-coroutines-core-common/test/AbstractCoroutineTest.kt,6,2
common/kotlinx-coroutines-core-common/test/AsyncLazyTest.kt,2,1
common/kotlinx-coroutines-core-common/test/AsyncTest.kt,115,8
common/kotlinx-coroutines-core-common/test/CancellableContinuationHandlersTest.kt,1,1
common/kotlinx-coroutines-core-common/test/CoroutineExceptionHandlerTest.kt,3,1
common/kotlinx-coroutines-core-common/test/CoroutinesTest.kt,10,23
common/kotlinx-coroutines-core-common/test/NonCancellableTest.kt,5,6
common/kotlinx-coroutines-core-common/test/WithContextTest.kt,39,7
common/kotlinx-coroutines-core-common/test/WithTimeoutOrNullTest.kt,36,8
common/kotlinx-coroutines-core-common/test/WithTimeoutTest.kt,2,3
common/kotlinx-coroutines-core-common/test/channels/SendReceiveStressTest.kt,1,1
common/kotlinx-coroutines-core-common/test/selects/SelectArrayChannelTest.kt,1,1
common/kotlinx-coroutines-core-common/test/selects/SelectRendezvousChannelTest.kt,1,1
common/kotlinx-coroutines-core-common/test/selects/SelectTimeoutTest.kt,2,3
core/README.md,0,1
core/kotlinx-coroutines-core/build.gradle,1,1
core/kotlinx-coroutines-core/src/Builders.kt,5,68
core/kotlinx-coroutines-core/src/CommonPool.kt,6,1
core/kotlinx-coroutines-core/src/CoroutineContext.kt,51,29
core/kotlinx-coroutines-core/src/DefaultExecutor.kt,11,0
core/kotlinx-coroutines-core/src/EventLoop.kt,27,19
core/kotlinx-coroutines-core/src/Executors.kt,46,23
