filename,add_lines,del_lines
CHANGES.md,51,1
README.md,28,28
benchmarks/src/jmh/kotlin/benchmarks/SemaphoreBenchmark.kt,97,0
binary-compatibility-validator/reference-public-api/kotlinx-coroutines-core.txt,99,20
binary-compatibility-validator/reference-public-api/kotlinx-coroutines-reactive.txt,0,1
build.gradle,1,0
coroutines-guide.md,1,1
docs/channels.md,2,6
docs/shared-mutable-state-and-concurrency.md,109,131
gradle.properties,9,9
kotlinx-coroutines-core/common/src/Annotations.kt,4,1
kotlinx-coroutines-core/common/src/Exceptions.common.kt,1,1
kotlinx-coroutines-core/common/src/JobSupport.kt,45,25
kotlinx-coroutines-core/common/src/Timeout.kt,1,3
kotlinx-coroutines-core/common/src/channels/AbstractChannel.kt,1,31
kotlinx-coroutines-core/common/src/channels/BroadcastChannel.kt,5,0
kotlinx-coroutines-core/common/src/channels/Channel.kt,27,1
kotlinx-coroutines-core/common/src/channels/Channels.common.kt,377,108
kotlinx-coroutines-core/common/src/channels/ConflatedBroadcastChannel.kt,9,2
kotlinx-coroutines-core/common/src/channels/ConflatedChannel.kt,33,15
kotlinx-coroutines-core/common/src/channels/Produce.kt,1,1
kotlinx-coroutines-core/common/src/flow/Builders.kt,77,60
kotlinx-coroutines-core/common/src/flow/ChannelFlow.kt,21,83
kotlinx-coroutines-core/common/src/flow/Flow.kt,182,71
kotlinx-coroutines-core/common/src/flow/FlowCollector.kt,1,1
kotlinx-coroutines-core/common/src/flow/Migration.kt,112,42
kotlinx-coroutines-core/common/src/flow/internal/ChannelFlow.kt,186,7
kotlinx-coroutines-core/common/src/flow/internal/Concurrent.kt,83,2
kotlinx-coroutines-core/common/src/flow/internal/FlowCoroutine.kt,89,2
kotlinx-coroutines-core/common/src/flow/internal/NopCollector.kt,13,0
kotlinx-coroutines-core/common/src/flow/internal/{AbortFlowException.common.kt,,
kotlinx-coroutines-core/common/src/flow/operators/Context.kt,203,49
kotlinx-coroutines-core/common/src/flow/operators/Delay.kt,49,49
kotlinx-coroutines-core/common/src/flow/operators/Distinct.kt,1,1
kotlinx-coroutines-core/common/src/flow/operators/Errors.kt,195,71
kotlinx-coroutines-core/common/src/flow/operators/Limit.kt,4,4
kotlinx-coroutines-core/common/src/flow/operators/Merge.kt,114,105
kotlinx-coroutines-core/common/src/flow/operators/Transform.kt,115,11
kotlinx-coroutines-core/common/src/flow/operators/Zip.kt,6,6
kotlinx-coroutines-core/common/src/flow/terminal/Collect.kt,53,3
kotlinx-coroutines-core/common/src/flow/terminal/Collection.kt,3,3
kotlinx-coroutines-core/common/src/flow/terminal/Count.kt,2,2
kotlinx-coroutines-core/common/src/flow/terminal/Reduce.kt,51,8
kotlinx-coroutines-core/common/src/flow/{ChannelFlow.kt,,
kotlinx-coroutines-core/common/src/internal/ArrayCopy.common.kt,0,10
kotlinx-coroutines-core/common/src/internal/ArrayQueue.kt,9,3
kotlinx-coroutines-core/common/src/internal/Scopes.kt,2,3
kotlinx-coroutines-core/common/src/internal/SegmentQueue.kt,176,0
kotlinx-coroutines-core/common/src/sync/Semaphore.kt,213,0
kotlinx-coroutines-core/common/test/SupervisorTest.kt,18,0
kotlinx-coroutines-core/common/test/TestBase.common.kt,1,1
kotlinx-coroutines-core/common/test/channels/BroadcastChannelFactoryTest.kt,1,1
kotlinx-coroutines-core/common/test/channels/ChannelFactoryTest.kt,1,1
kotlinx-coroutines-core/common/test/channels/ChannelsTest.kt,2,0
kotlinx-coroutines-core/common/test/channels/ConflatedChannelTest.kt,7,1
kotlinx-coroutines-core/common/test/flow/FlowInvariantsTest.kt,36,23
kotlinx-coroutines-core/common/test/flow/NamedDispatchers.kt,9,4
kotlinx-coroutines-core/common/test/flow/channels/ChannelFlowTest.kt,67,5
kotlinx-coroutines-core/common/test/flow/channels/FlowCallbackTest.kt,0,1
kotlinx-coroutines-core/common/test/flow/internal/FlowScopeTest.kt,77,0
kotlinx-coroutines-core/common/test/flow/operators/BufferTest.kt,188,1
kotlinx-coroutines-core/common/test/flow/operators/CatchTest.kt,148,0
kotlinx-coroutines-core/common/test/flow/operators/CombineLatestTest.kt,45,6
kotlinx-coroutines-core/common/test/flow/operators/ConflateTest.kt,27,0
kotlinx-coroutines-core/common/test/flow/operators/DebounceTest.kt,9,7
kotlinx-coroutines-core/common/test/flow/operators/DropTest.kt,1,1
kotlinx-coroutines-core/common/test/flow/operators/FilterTest.kt,2,2
kotlinx-coroutines-core/common/test/flow/operators/FlatMapBaseTest.kt,2,6
kotlinx-coroutines-core/common/test/flow/operators/FlatMapMergeTest.kt,37,0
kotlinx-coroutines-core/common/test/flow/operators/FlowContextOptimizationsTest.kt,41,28
kotlinx-coroutines-core/common/test/flow/operators/FlowContextTest.kt,1,3
kotlinx-coroutines-core/common/test/flow/operators/FlowOnTest.kt,27,0
kotlinx-coroutines-core/common/test/flow/operators/FlowWithTest.kt,30,0
kotlinx-coroutines-core/common/test/flow/operators/MapNotNullTest.kt,1,1
kotlinx-coroutines-core/common/test/flow/operators/MapTest.kt,2,3
kotlinx-coroutines-core/common/test/flow/operators/OnCompletionTest.kt,115,0
kotlinx-coroutines-core/common/test/flow/operators/OnEachTest.kt,1,1
kotlinx-coroutines-core/common/test/flow/operators/RetryTest.kt,19,0
kotlinx-coroutines-core/common/test/flow/operators/SampleTest.kt,10,8
kotlinx-coroutines-core/common/test/flow/operators/ScanTest.kt,69,1
kotlinx-coroutines-core/common/test/flow/operators/SwitchMapTest.kt,6,0
kotlinx-coroutines-core/common/test/flow/operators/TakeTest.kt,1,1
kotlinx-coroutines-core/common/test/flow/operators/TakeWhileTest.kt,1,2
kotlinx-coroutines-core/common/test/flow/operators/ZipTest.kt,52,42
kotlinx-coroutines-core/common/test/flow/operators/{OnErrorTest.kt,,
kotlinx-coroutines-core/common/test/flow/terminal/FirstTest.kt,86,0
kotlinx-coroutines-core/common/test/flow/terminal/LaunchInTest.kt,56,0
kotlinx-coroutines-core/common/test/sync/SemaphoreTest.kt,119,0
kotlinx-coroutines-core/js/src/Exceptions.kt,0,2
kotlinx-coroutines-core/js/src/flow/internal/{AbortFlowException.kt,,
kotlinx-coroutines-core/js/src/internal/ArrayCopy.kt,0,12
kotlinx-coroutines-core/js/test/internal/ArrayCopyKtTest.kt,0,18
kotlinx-coroutines-core/jvm/src/Builders.kt,1,2
kotlinx-coroutines-core/jvm/src/CoroutineExceptionHandlerImpl.kt,8,3
kotlinx-coroutines-core/jvm/src/Exceptions.kt,1,3
kotlinx-coroutines-core/jvm/src/channels/Actor.kt,1,2
kotlinx-coroutines-core/jvm/src/flow/internal/AbortFlowException.kt,,
kotlinx-coroutines-core/jvm/src/flow/internal/FlowExceptions.kt,21,0
kotlinx-coroutines-core/jvm/src/internal/ArrayCopy.kt,0,15
kotlinx-coroutines-core/jvm/src/internal/FastServiceLoader.kt,22,13
kotlinx-coroutines-core/jvm/src/internal/MainDispatchers.kt,20,2
kotlinx-coroutines-core/jvm/src/internal/StackTraceRecovery.kt,2,14
kotlinx-coroutines-core/jvm/src/scheduling/Dispatcher.kt,1,1
kotlinx-coroutines-core/jvm/test/TestBase.kt,1,1
kotlinx-coroutines-core/jvm/test/channels/ChannelsConsumeTest.kt,2,0
kotlinx-coroutines-core/jvm/test/flow/CallbackFlowTest.kt,1,1
kotlinx-coroutines-core/jvm/test/flow/FlatMapStressTest.kt,2,2
kotlinx-coroutines-core/jvm/test/guide/example-sync-01.kt,13,10
kotlinx-coroutines-core/jvm/test/guide/example-sync-01b.kt,0,35
kotlinx-coroutines-core/jvm/test/guide/example-sync-02.kt,13,8
kotlinx-coroutines-core/jvm/test/guide/example-sync-03.kt,14,11
kotlinx-coroutines-core/jvm/test/guide/example-sync-04.kt,15,11
kotlinx-coroutines-core/jvm/test/guide/example-sync-05.kt,14,10
kotlinx-coroutines-core/jvm/test/guide/example-sync-06.kt,15,11
kotlinx-coroutines-core/jvm/test/guide/example-sync-07.kt,12,9
kotlinx-coroutines-core/jvm/test/guide/test/SharedStateGuideTest.kt,0,8
kotlinx-coroutines-core/jvm/test/internal/SegmentBasedQueue.kt,72,0
kotlinx-coroutines-core/jvm/test/internal/SegmentQueueLFTest.kt,26,0
kotlinx-coroutines-core/jvm/test/internal/SegmentQueueTest.kt,99,0
kotlinx-coroutines-core/jvm/test/sync/SemaphoreStressTest.kt,60,0
kotlinx-coroutines-core/native/src/Builders.kt,2,3
kotlinx-coroutines-core/native/src/Exceptions.kt,0,2
kotlinx-coroutines-core/native/src/flow/internal/{AbortFlowException.kt,,
kotlinx-coroutines-core/native/src/internal/ArrayCopy.kt,0,18
kotlinx-coroutines-core/native/src/internal/CopyOnWriteList.kt,20,4
kotlinx-coroutines-debug/README.md,4,4
kotlinx-coroutines-debug/src/CoroutineInfo.kt,1,2
kotlinx-coroutines-debug/test/CoroutinesDumpTest.kt,,
kotlinx-coroutines-debug/test/DebugProbesTest.kt,,
kotlinx-coroutines-debug/test/DebugTestBase.kt,1,1
kotlinx-coroutines-debug/test/SanitizedProbesTest.kt,2,1
kotlinx-coroutines-test/README.md,2,2
reactive/coroutines-guide-reactive.md,63,67
reactive/kotlinx-coroutines-reactive/src/Channel.kt,3,3
