filename,add_lines,del_lines
CHANGES.md,7,0
README.md,16,15
benchmarks/build.gradle,6,2
binary-compatibility-validator/resources/api.properties,2,2
binary-compatibility-validator/test/PublicApiTest.kt,2,1
build.gradle,78,111
common/README.md,0,11
common/kotlinx-coroutines-core-common/README.md,0,9
common/kotlinx-coroutines-core-common/build.gradle,0,4
common/kotlinx-coroutines-core-common/src/CoroutineScope.kt,1,212
common/kotlinx-coroutines-core-common/src/channels/Channel.kt,1,399
core/README.md,0,11
core/kotlinx-coroutines-core/build.gradle,0,69
core/kotlinx-coroutines-core/src/ThreadContextElement.kt,3,123
core/kotlinx-coroutines-core/test/CancellableContinuationJvmTest.kt,1,23
core/kotlinx-coroutines-core/test/scheduling/CoroutineSchedulerStressTest.kt,0,120
core/kotlinx-coroutines-debug/README.md,2,117
core/kotlinx-coroutines-test/README.md,1,55
docs/basics.md,11,11
docs/cancellation-and-timeouts.md,9,9
docs/channels.md,12,12
docs/composing-suspending-functions.md,13,13
docs/coroutine-context-and-dispatchers.md,13,13
docs/exception-handling.md,11,11
docs/select-expression.md,7,7
docs/shared-mutable-state-and-concurrency.md,10,10
gradle.properties,6,5
gradle/atomicfu-common.gradle,0,7
gradle/atomicfu-js.gradle,0,10
gradle/atomicfu-jvm.gradle,0,11
gradle/atomicfu-native.gradle,0,7
gradle/compile-common.gradle,10,8
gradle/compile-js-multiplatform.gradle,61,0
gradle/compile-js.gradle,2,3
gradle/compile-jvm-multiplatform.gradle,40,0
gradle/compile-jvm.gradle,2,2
gradle/compile-native-multiplatform.gradle,34,0
gradle/compile-native.gradle,0,47
gradle/dokka.gradle,60,60
gradle/experimental.gradle,12,0
gradle/node-js.gradle,8,26
gradle/publish-bintray.gradle,121,46
gradle/publish-npm-js.gradle,2,2
gradle/targets.gradle,28,0
gradle/test-mocha-js.gradle,13,18
gradle/wrapper/gradle-wrapper.jar,0,0
gradle/wrapper/gradle-wrapper.properties,1,1
integration/kotlinx-coroutines-jdk8/src/future/Future.kt,2,2
js/README.md,2,16
js/kotlinx-coroutines-core-js/build.gradle,0,7
knit/resources/knit.properties,1,1
kotlinx-coroutines-core/build.gradle,103,0
native/README.md,1,1
native/kotlinx-coroutines-core-native/src/CoroutineContext.kt,1,50
native/kotlinx-coroutines-core-native/src/CoroutineExceptionHandlerImpl.kt,1,13
native/kotlinx-coroutines-core-native/src/internal/Concurrent.kt,1,22
native/kotlinx-coroutines-core-native/src/internal/ThreadLocal.kt,1,17
native/kotlinx-coroutines-core-native/test/DelayExceptionTest.kt,,
reactive/kotlinx-coroutines-reactor/build.gradle,3,13
settings.gradle,4,8
ui/coroutines-guide-ui.md,2,2
ui/kotlinx-coroutines-android/animation-app/gradle.properties,2,2
ui/kotlinx-coroutines-android/animation-app/gradle/wrapper/gradle-wrapper.jar,0,0
ui/kotlinx-coroutines-android/example-app/gradle.properties,2,2
ui/kotlinx-coroutines-android/example-app/gradle/wrapper/gradle-wrapper.jar,0,0
ui/kotlinx-coroutines-android/gradle/wrapper/gradle-wrapper.jar,0,0
{common/kotlinx-coroutines-core-common,,
{core/kotlinx-coroutines-core,,
{core/kotlinx-coroutines-debug,,
{core/kotlinx-coroutines-test,,
{core/stdlib-stubs,,
{js/kotlinx-coroutines-core-js,,
{native/kotlinx-coroutines-core-native,,
