filename,add_lines,del_lines
.idea/inspectionProfiles/Project_Default.xml,0,333
.idea/inspectionProfiles/idea_default.xml,407,0
.idea/inspectionProfiles/profiles_settings.xml,1,2
.idea/projectCodeStyle.xml,1,0
examples/src/BinaryTree.jetl,21,21
examples/src/Builder.jetl,1,1
examples/src/Color.jetl,1,1
examples/src/Factories.jetl,4,4
examples/src/collections/IIterable.jetl,1,1
examples/src/collections/IIterator.jetl,2,2
examples/src/collections/IList.jetl,1,1
examples/src/collections/IMutableIterable.jetl,1,1
examples/src/collections/IMutableIterator.jetl,1,1
examples/src/collections/IMutableList.jetl,1,1
examples/src/collections/IMutableSet.jetl,1,1
examples/src/collections/ISet.jetl,1,1
examples/src/collections/ISized.jetl,1,1
examples/src/collections/LinkedList.jetl,4,4
examples/src/collections/List.jetl,4,4
examples/src/io/IOSamples.jetl,12,12
examples/src/map/IMap.jetl,1,1
examples/src/priorityqueues/BinaryHeap.jetl,8,9
examples/src/priorityqueues/IPriorityQueue.jetl,1,1
examples/src/priorityqueues/PriorityQueueAsPushPop.jetl,3,3
examples/src/util/Comparison.jetl,4,4
examples/src/util/IComparable.jetl,1,1
grammar/src/attributes.grm,1,1
grammar/src/class.grm,8,5
grammar/src/class_members.grm,13,10
grammar/src/enum.grm,1,1
grammar/src/expressions.grm,36,19
grammar/src/lexical.grm,2,4
grammar/src/match.grm,4,37
grammar/src/modifiers.grm,0,1
grammar/src/toplevel.grm,1,2
grammar/src/types.grm,18,4
grammar/src/when.grm,65,1
idea/META-INF/plugin.xml,1,0
idea/src/org/jetbrains/jet/JetNodeType.java,31,0
idea/src/org/jetbrains/jet/JetNodeTypes.java,275,255
idea/src/org/jetbrains/jet/lang/JetHighlighter.java,15,10
idea/src/org/jetbrains/jet/lang/annotations/JetPsiChecker.java,70,8
idea/src/org/jetbrains/jet/lang/modules/JetModule.java,10,0
idea/src/org/jetbrains/jet/lang/modules/MemberDomain.java,24,0
idea/src/org/jetbrains/jet/lang/modules/NamespaceDomain.java,13,1
idea/src/org/jetbrains/jet/lang/parsing/AbstractJetParsing.java,80,40
idea/src/org/jetbrains/jet/lang/parsing/JetExpressionParsing.java,729,262
idea/src/org/jetbrains/jet/lang/parsing/JetParser.java,1,1
idea/src/org/jetbrains/jet/lang/parsing/JetParserDefinition.java,2,13
idea/src/org/jetbrains/jet/lang/parsing/JetParsing.java,291,226
idea/src/org/jetbrains/jet/lang/parsing/PsiBuilderAdapter.java,9,141
idea/src/org/jetbrains/jet/lang/parsing/SemanticWhitespaceAwarePsiBuilder.java,8,6
idea/src/org/jetbrains/jet/lang/parsing/SemanticWhitespaceAwarePsiBuilderAdapter.java,46,8
idea/src/org/jetbrains/jet/lang/parsing/SemanticWhitespaceAwarePsiBuilderForByClause.java,43,8
idea/src/org/jetbrains/jet/lang/parsing/SemanticWhitespaceAwarePsiBuilderImpl.java,48,70
idea/src/org/jetbrains/jet/lang/parsing/TruncatedSemanticWhitespaceAwarePsiBuilder.java,3,25
idea/src/org/jetbrains/jet/lang/psi/JetAnnotatedExpression.java,40,0
idea/src/org/jetbrains/jet/lang/psi/JetArgument.java,44,2
idea/src/org/jetbrains/jet/lang/psi/JetArgumentList.java,25,0
idea/src/org/jetbrains/jet/lang/psi/JetArrayAccessExpression.java,38,0
idea/src/org/jetbrains/jet/lang/psi/JetAttribute.java,46,6
idea/src/org/jetbrains/jet/lang/psi/JetAttributeAnnotation.java,25,0
idea/src/org/jetbrains/jet/lang/psi/JetBinaryExpression.java,79,24
idea/src/org/jetbrains/jet/lang/psi/JetBinaryExpressionWithTypeRHS.java,58,3
idea/src/org/jetbrains/jet/lang/psi/JetBlockExpression.java,18,0
idea/src/org/jetbrains/jet/lang/psi/JetBreakExpression.java,27,0
idea/src/org/jetbrains/jet/lang/psi/JetCallExpression.java,54,2
idea/src/org/jetbrains/jet/lang/psi/JetCatchSection.java,46,5
idea/src/org/jetbrains/jet/lang/psi/JetChangeUtil.java,58,2
idea/src/org/jetbrains/jet/lang/psi/JetClass.java,67,11
idea/src/org/jetbrains/jet/lang/psi/JetClassBody.java,36,11
idea/src/org/jetbrains/jet/lang/psi/JetClassInitializer.java,28,3
idea/src/org/jetbrains/jet/lang/psi/JetClassObject.java,32,8
idea/src/org/jetbrains/jet/lang/psi/JetClassOrObject.java,19,0
idea/src/org/jetbrains/jet/lang/psi/JetConstantExpression.java,18,0
idea/src/org/jetbrains/jet/lang/psi/JetConstructor.java,55,10
idea/src/org/jetbrains/jet/lang/psi/JetContainerNode.java,13,0
idea/src/org/jetbrains/jet/lang/psi/JetContinueExpression.java,27,0
idea/src/org/jetbrains/jet/lang/psi/JetDeclaration.java,21,1
idea/src/org/jetbrains/jet/lang/psi/JetDecomposer.java,45,45
idea/src/org/jetbrains/jet/lang/psi/JetDecomposerPropertyList.java,26,26
idea/src/org/jetbrains/jet/lang/psi/JetDelegationSpecifier.java,25,0
idea/src/org/jetbrains/jet/lang/psi/JetDelegationSpecifierList.java,25,0
idea/src/org/jetbrains/jet/lang/psi/JetDelegatorByExpressionSpecifier.java,18,0
idea/src/org/jetbrains/jet/lang/psi/JetDelegatorToSuperCall.java,31,0
idea/src/org/jetbrains/jet/lang/psi/JetDelegatorToSuperClass.java,18,0
idea/src/org/jetbrains/jet/lang/psi/JetDelegatorToThisCall.java,31,0
idea/src/org/jetbrains/jet/lang/psi/JetDoWhileExpression.java,34,4
idea/src/org/jetbrains/jet/lang/psi/JetDotQualifiedExpression.java,18,0
idea/src/org/jetbrains/jet/lang/psi/JetElement.java,56,2
idea/src/org/jetbrains/jet/lang/psi/JetEmptyExpression.java,18,18
idea/src/org/jetbrains/jet/lang/psi/JetEnumEntry.java,18,0
idea/src/org/jetbrains/jet/lang/psi/JetExpression.java,30,1
idea/src/org/jetbrains/jet/lang/psi/JetExtension.java,51,15
idea/src/org/jetbrains/jet/lang/psi/JetFile.java,16,0
idea/src/org/jetbrains/jet/lang/psi/JetFinallySection.java,22,0
idea/src/org/jetbrains/jet/lang/psi/JetForExpression.java,32,1
idea/src/org/jetbrains/jet/lang/psi/JetFunction.java,87,11
idea/src/org/jetbrains/jet/lang/psi/JetFunctionLiteralExpression.java,84,0
idea/src/org/jetbrains/jet/lang/psi/JetFunctionType.java,70,0
idea/src/org/jetbrains/jet/lang/psi/JetHashQualifiedExpression.java,18,0
idea/src/org/jetbrains/jet/lang/psi/JetIfExpression.java,38,3
idea/src/org/jetbrains/jet/lang/psi/JetImportDirective.java,65,8
idea/src/org/jetbrains/jet/lang/psi/JetInitializerList.java,26,0
idea/src/org/jetbrains/jet/lang/psi/JetMatchBlock.java,18,18
idea/src/org/jetbrains/jet/lang/psi/JetMatchExpression.java,34,34
idea/src/org/jetbrains/jet/lang/psi/JetModifierList.java,47,0
idea/src/org/jetbrains/jet/lang/psi/JetNamedArgumentImpl.java,22,0
idea/src/org/jetbrains/jet/lang/psi/JetNamedDeclaration.java,34,0
idea/src/org/jetbrains/jet/lang/psi/JetNamespace.java,47,9
idea/src/org/jetbrains/jet/lang/psi/JetNamespaceBody.java,27,2
idea/src/org/jetbrains/jet/lang/psi/JetNewExpression.java,40,1
idea/src/org/jetbrains/jet/lang/psi/JetNullableType.java,26,0
idea/src/org/jetbrains/jet/lang/psi/JetObjectLiteralExpression.java,46,1
idea/src/org/jetbrains/jet/lang/psi/JetParameter.java,51,0
idea/src/org/jetbrains/jet/lang/psi/JetParameterList.java,25,0
idea/src/org/jetbrains/jet/lang/psi/JetParenthesizedExpression.java,22,0
idea/src/org/jetbrains/jet/lang/psi/JetPostfixExpression.java,41,1
idea/src/org/jetbrains/jet/lang/psi/JetPrefixExpression.java,45,6
idea/src/org/jetbrains/jet/lang/psi/JetProperty.java,99,10
idea/src/org/jetbrains/jet/lang/psi/JetPropertyAccessor.java,39,0
idea/src/org/jetbrains/jet/lang/psi/JetQualifiedExpression.java,68,19
idea/src/org/jetbrains/jet/lang/psi/JetReferenceExpression.java,37,1
idea/src/org/jetbrains/jet/lang/psi/JetReturnExpression.java,24,0
idea/src/org/jetbrains/jet/lang/psi/JetRootNamespaceExpression.java,18,0
idea/src/org/jetbrains/jet/lang/psi/JetSafeQualifiedExpression.java,18,0
idea/src/org/jetbrains/jet/lang/psi/JetSelfType.java,18,0
idea/src/org/jetbrains/jet/lang/psi/JetThisExpression.java,29,0
idea/src/org/jetbrains/jet/lang/psi/JetThrowExpression.java,26,2
idea/src/org/jetbrains/jet/lang/psi/JetTryExpression.java,24,0
idea/src/org/jetbrains/jet/lang/psi/JetTupleExpression.java,26,1
idea/src/org/jetbrains/jet/lang/psi/JetTupleType.java,26,0
idea/src/org/jetbrains/jet/lang/psi/JetTypeArgumentList.java,27,2
idea/src/org/jetbrains/jet/lang/psi/JetTypeConstraint.java,58,4
idea/src/org/jetbrains/jet/lang/psi/JetTypeConstraintList.java,26,0
idea/src/org/jetbrains/jet/lang/psi/JetTypeElement.java,13,0
idea/src/org/jetbrains/jet/lang/psi/JetTypeParameter.java,37,0
idea/src/org/jetbrains/jet/lang/psi/JetTypeParameterList.java,38,0
idea/src/org/jetbrains/jet/lang/psi/JetTypeParameterListOwner.java,31,0
idea/src/org/jetbrains/jet/lang/psi/JetTypeProjection.java,45,0
idea/src/org/jetbrains/jet/lang/psi/JetTypeReference.java,50,10
idea/src/org/jetbrains/jet/lang/psi/JetTypedef.java,36,11
idea/src/org/jetbrains/jet/lang/psi/JetTypeofExpression.java,22,0
idea/src/org/jetbrains/jet/lang/psi/JetUserType.java,91,47
idea/src/org/jetbrains/jet/lang/psi/JetVisitor.java,351,27
idea/src/org/jetbrains/jet/lang/psi/JetWhileExpression.java,35,5
idea/src/org/jetbrains/jet/lang/psi/Variance.java,10,10
idea/src/org/jetbrains/jet/lang/resolve/AttributeResolver.java,35,0
idea/src/org/jetbrains/jet/lang/resolve/ClassDescriptorResolver.java,110,4
idea/src/org/jetbrains/jet/lang/resolve/JetModuleUtil.java,14,0
idea/src/org/jetbrains/jet/lang/resolve/JetScope.java,43,26
idea/src/org/jetbrains/jet/lang/resolve/JetScopeAdapter.java,45,0
idea/src/org/jetbrains/jet/lang/resolve/JetScopeImpl.java,38,0
idea/src/org/jetbrains/jet/lang/resolve/TypeResolver.java,181,14
idea/src/org/jetbrains/jet/lang/types/Annotated.java,11,1
idea/src/org/jetbrains/jet/lang/types/AnnotatedImpl.java,24,5
idea/src/org/jetbrains/jet/lang/types/Annotation.java,7,7
idea/src/org/jetbrains/jet/lang/types/ClassDescriptor.java,57,7
idea/src/org/jetbrains/jet/lang/types/ClassType.java,46,46
idea/src/org/jetbrains/jet/lang/types/ErrorType.java,60,34
idea/src/org/jetbrains/jet/lang/types/ExtensionDescriptor.java,7,0
idea/src/org/jetbrains/jet/lang/types/JetStandardClasses.java,273,19
idea/src/org/jetbrains/jet/lang/types/JetStandardTypes.java,64,64
idea/src/org/jetbrains/jet/lang/types/JetTypeChecker.java,521,137
idea/src/org/jetbrains/jet/lang/types/MemberDescriptor.java,7,0
idea/src/org/jetbrains/jet/lang/types/MemberDescriptorImpl.java,14,2
idea/src/org/jetbrains/jet/lang/types/MethodDescriptor.java,7,0
idea/src/org/jetbrains/jet/lang/types/NamedAnnotatedImpl.java,22,2
idea/src/org/jetbrains/jet/lang/types/NamespaceDescriptor.java,35,1
idea/src/org/jetbrains/jet/lang/types/NothingType.java,50,50
idea/src/org/jetbrains/jet/lang/types/NullableType.java,33,33
idea/src/org/jetbrains/jet/lang/types/ParameterDescriptor.java,28,2
idea/src/org/jetbrains/jet/lang/types/ProjectionKind.java,40,5
idea/src/org/jetbrains/jet/lang/types/PropertyDescriptor.java,7,0
idea/src/org/jetbrains/jet/lang/types/ThisType.java,36,36
idea/src/org/jetbrains/jet/lang/types/TupleType.java,99,99
idea/src/org/jetbrains/jet/lang/types/Type.java,25,7
idea/src/org/jetbrains/jet/lang/types/TypeConstructor.java,38,5
idea/src/org/jetbrains/jet/lang/types/TypeImpl.java,90,15
idea/src/org/jetbrains/jet/lang/types/TypeMemberDomain.java,19,0
idea/src/org/jetbrains/jet/lang/types/TypeParameterDescriptor.java,49,6
idea/src/org/jetbrains/jet/lang/types/TypeProjection.java,41,4
idea/src/org/jetbrains/jet/lang/types/TypeUtils.java,13,0
idea/src/org/jetbrains/jet/lang/types/TypeVariable.java,44,44
idea/src/org/jetbrains/jet/lang/types/TypeVisitor.java,39,39
idea/src/org/jetbrains/jet/lang/types/Variance.java,21,0
idea/src/org/jetbrains/jet/lang/types/VisitableTypeImpl.java,22,22
idea/src/org/jetbrains/jet/lang/types/{Annotation.java,,
idea/src/org/jetbrains/jet/lexer/Jet.flex,14,6
idea/src/org/jetbrains/jet/lexer/JetTokens.java,62,53
idea/src/org/jetbrains/jet/lexer/_JetLexer.java,2216,2203
idea/testData/checker/Properties.jet,2,0
idea/testData/psi/AnnotatedExpressions.txt,16,10
idea/testData/psi/AnonymousInitializer.jet,12,0
idea/testData/psi/AnonymousInitializer.txt,49,2
idea/testData/psi/Attributes.jet,4,2
idea/testData/psi/Attributes.txt,291,202
idea/testData/psi/AttributesOnPatterns.jet,9,0
idea/testData/psi/AttributesOnPatterns.txt,128,8
idea/testData/psi/Attributes_ERR.jet,1,2
idea/testData/psi/Attributes_ERR.txt,218,190
idea/testData/psi/BabySteps.txt,43,41
idea/testData/psi/BabySteps_ERR.txt,43,41
idea/testData/psi/ByCaluses.jet,23,0
idea/testData/psi/ByCaluses.txt,505,169
idea/testData/psi/Constructors.txt,66,51
idea/testData/psi/ControlStructures.jet,7,6
idea/testData/psi/ControlStructures.txt,613,529
idea/testData/psi/Decomposers.jet,0,6
idea/testData/psi/Decomposers.txt,22,124
idea/testData/psi/Decomposers_ERR.jet,0,13
idea/testData/psi/Decomposers_ERR.txt,41,234
idea/testData/psi/EOLsInComments.jet,19,0
idea/testData/psi/EOLsInComments.txt,116,16
idea/testData/psi/EOLsOnRollback.jet,0,2
idea/testData/psi/EOLsOnRollback.txt,38,24
idea/testData/psi/Enums.jet,1,1
idea/testData/psi/Enums.txt,108,86
idea/testData/psi/Expressions_ERR.jet,9,0
idea/testData/psi/Expressions_ERR.txt,58,0
idea/testData/psi/Extensions.txt,48,36
idea/testData/psi/Extensions_ERR.txt,8,6
idea/testData/psi/FunctionCalls.jet,30,0
idea/testData/psi/FunctionCalls.txt,416,99
idea/testData/psi/FunctionLiterals.txt,128,94
idea/testData/psi/FunctionLiterals_ERR.txt,73,54
idea/testData/psi/FunctionTypes.jet,1,1
idea/testData/psi/FunctionTypes.txt,844,769
idea/testData/psi/FunctionTypes_ERR.txt,22,16
idea/testData/psi/Functions.txt,482,392
