filename,add_lines,del_lines
.idea/misc.xml,9,0
.idea/runConfigurations/All_Tests.xml,1,1
examples/src/TwentyFourGame.jetl,123,32
examples/src/collections/ColossalCave.jetl,156,41
grammar/src/expressions.grm,1,1
grammar/src/when.grm,1,1
idea/src/META-INF/plugin.xml,1,0
idea/src/jet/Library.jet,552,16
idea/src/jet/{lang,,
idea/src/org/jetbrains/jet/JetNodeTypes.java,35,28
idea/src/org/jetbrains/jet/codegen/ClassBodyCodegen.java,83,0
idea/src/org/jetbrains/jet/codegen/ClassCodegen.java,297,535
idea/src/org/jetbrains/jet/codegen/Codegens.java,3,6
idea/src/org/jetbrains/jet/codegen/ExpressionCodegen.java,819,276
idea/src/org/jetbrains/jet/codegen/FrameMap.java,11,2
idea/src/org/jetbrains/jet/codegen/FunctionCodegen.java,49,17
idea/src/org/jetbrains/jet/codegen/ImplementationBodyCodegen.java,378,26
idea/src/org/jetbrains/jet/codegen/InterfaceBodyCodegen.java,76,0
idea/src/org/jetbrains/jet/codegen/JetTypeMapper.java,92,47
idea/src/org/jetbrains/jet/codegen/NamespaceCodegen.java,13,8
idea/src/org/jetbrains/jet/codegen/OwnerKind.java,41,11
idea/src/org/jetbrains/jet/codegen/PropertyCodegen.java,90,41
idea/src/org/jetbrains/jet/codegen/StackValue.java,17,14
idea/src/org/jetbrains/jet/lang/ErrorHandler.java,12,11
idea/src/org/jetbrains/jet/lang/JetDiagnostic.java,97,1
idea/src/org/jetbrains/jet/lang/JetHighlighter.java,1,1
idea/src/org/jetbrains/jet/lang/JetSemanticServices.java,27,26
idea/src/org/jetbrains/jet/lang/annotations/JetLineMarkerProvider.java,269,84
idea/src/org/jetbrains/jet/lang/annotations/JetPsiChecker.java,62,43
idea/src/org/jetbrains/jet/lang/cfg/JetControlFlowBuilder.java,1,1
idea/src/org/jetbrains/jet/lang/cfg/JetControlFlowBuilderAdapter.java,1,1
idea/src/org/jetbrains/jet/lang/cfg/JetControlFlowProcessor.java,140,21
idea/src/org/jetbrains/jet/lang/cfg/pseudocode/JetControlFlowInstructionsGenerator.java,1,1
idea/src/org/jetbrains/jet/lang/descriptors/AbstractNamespaceDescriptorImpl.java,38,0
idea/src/org/jetbrains/jet/lang/descriptors/ClassDescriptorImpl.java,99,1
idea/src/org/jetbrains/jet/lang/descriptors/ConstructorDescriptorImpl.java,90,4
idea/src/org/jetbrains/jet/lang/descriptors/DeclarationDescriptorImpl.java,51,2
idea/src/org/jetbrains/jet/lang/descriptors/FunctionDescriptor.java,41,2
idea/src/org/jetbrains/jet/lang/descriptors/FunctionDescriptorImpl.java,160,13
idea/src/org/jetbrains/jet/lang/descriptors/FunctionDescriptorUtil.java,308,71
idea/src/org/jetbrains/jet/lang/descriptors/MutableClassDescriptor.java,295,91
idea/src/org/jetbrains/jet/lang/descriptors/MutableDeclarationDescriptor.java,50,0
idea/src/org/jetbrains/jet/lang/descriptors/MutableFunctionDescriptor.java,13,13
idea/src/org/jetbrains/jet/lang/descriptors/NamespaceDescriptor.java,54,38
idea/src/org/jetbrains/jet/lang/descriptors/NamespaceDescriptorImpl.java,54,0
idea/src/org/jetbrains/jet/lang/descriptors/NamespaceLike.java,72,2
idea/src/org/jetbrains/jet/lang/descriptors/PropertyAccessorDescriptor.java,58,3
idea/src/org/jetbrains/jet/lang/descriptors/PropertyDescriptor.java,123,6
idea/src/org/jetbrains/jet/lang/descriptors/PropertyGetterDescriptor.java,69,14
idea/src/org/jetbrains/jet/lang/descriptors/PropertySetterDescriptor.java,77,12
idea/src/org/jetbrains/jet/lang/descriptors/TypeParameterDescriptor.java,160,27
idea/src/org/jetbrains/jet/lang/parsing/AbstractJetParsing.java,48,8
idea/src/org/jetbrains/jet/lang/parsing/AbstractTokenStreamPattern.java,11,0
idea/src/org/jetbrains/jet/lang/parsing/AbstractTokenStreamPredicate.java,18,0
idea/src/org/jetbrains/jet/lang/parsing/JetExpressionParsing.java,44,14
idea/src/org/jetbrains/jet/lang/parsing/JetParsing.java,110,63
idea/src/org/jetbrains/jet/lang/parsing/TokenStreamPattern.java,10,1
idea/src/org/jetbrains/jet/lang/parsing/TokenStreamPredicate.java,2,0
idea/src/org/jetbrains/jet/lang/psi/JetBindingPattern.java,21,0
idea/src/org/jetbrains/jet/lang/psi/JetCall.java,6,0
idea/src/org/jetbrains/jet/lang/psi/JetCallExpression.java,6,0
idea/src/org/jetbrains/jet/lang/psi/JetDecomposerPattern.java,29,0
idea/src/org/jetbrains/jet/lang/psi/JetDelegatorToSuperCall.java,12,0
idea/src/org/jetbrains/jet/lang/psi/JetDelegatorToThisCall.java,12,0
idea/src/org/jetbrains/jet/lang/psi/JetExpressionPattern.java,23,0
idea/src/org/jetbrains/jet/lang/psi/JetFunction.java,12,0
idea/src/org/jetbrains/jet/lang/psi/JetFunctionType.java,20,0
idea/src/org/jetbrains/jet/lang/psi/JetIsExpression.java,24,1
idea/src/org/jetbrains/jet/lang/psi/JetNewExpression.java,12,0
idea/src/org/jetbrains/jet/lang/psi/JetNullableType.java,6,1
idea/src/org/jetbrains/jet/lang/psi/JetPattern.java,13,0
idea/src/org/jetbrains/jet/lang/psi/JetProperty.java,1,2
idea/src/org/jetbrains/jet/lang/psi/JetPsiUtil.java,3,3
idea/src/org/jetbrains/jet/lang/psi/JetReferenceExpression.java,1,2
idea/src/org/jetbrains/jet/lang/psi/JetSelfType.java,9,0
idea/src/org/jetbrains/jet/lang/psi/JetSimpleNameExpression.java,9,2
idea/src/org/jetbrains/jet/lang/psi/JetThisExpression.java,5,0
idea/src/org/jetbrains/jet/lang/psi/JetTuplePattern.java,26,0
idea/src/org/jetbrains/jet/lang/psi/JetTuplePatternEntry.java,31,0
idea/src/org/jetbrains/jet/lang/psi/JetTupleType.java,6,0
idea/src/org/jetbrains/jet/lang/psi/JetTypeElement.java,6,0
idea/src/org/jetbrains/jet/lang/psi/JetTypePattern.java,24,0
idea/src/org/jetbrains/jet/lang/psi/JetUserType.java,12,0
idea/src/org/jetbrains/jet/lang/psi/JetVisitor.java,52,8
idea/src/org/jetbrains/jet/lang/psi/JetWhenCondition.java,13,0
idea/src/org/jetbrains/jet/lang/psi/JetWhenConditionCall.java,35,0
idea/src/org/jetbrains/jet/lang/psi/JetWhenConditionInRange.java,45,0
idea/src/org/jetbrains/jet/lang/psi/JetWhenConditionIsPattern.java,29,0
idea/src/org/jetbrains/jet/lang/psi/JetWhenConditionWithExpression.java,25,0
idea/src/org/jetbrains/jet/lang/psi/JetWhenEntry.java,5,0
idea/src/org/jetbrains/jet/lang/psi/JetWhenExpression.java,6,0
idea/src/org/jetbrains/jet/lang/psi/JetWildcardPattern.java,18,0
idea/src/org/jetbrains/jet/lang/resolve/AbstractScopeAdapter.java,64,0
idea/src/org/jetbrains/jet/lang/resolve/AnalyzingUtils.java,125,56
idea/src/org/jetbrains/jet/lang/resolve/AnnotationResolver.java,36,1
idea/src/org/jetbrains/jet/lang/resolve/AttributeResolver.java,4,39
