filename,add_lines,del_lines
.gitignore,5,1
.idea/.name,1,1
.idea/ant.xml,8,0
.idea/artifacts/KotlinPlugin.xml,8,4
.idea/codeStyleSettings.xml,229,63
.idea/copyright/apache.xml,1,1
.idea/libraries/asm.xml,7,5
.idea/libraries/guice_3_0.xml,29,29
.idea/libraries/idea_full.xml,0,4
.idea/libraries/intellij_core.xml,0,2
.idea/libraries/javax_inject.xml,11,0
.idea/libraries/js_libs.xml,7,9
.idea/modules.xml,3,4
.idea/runConfigurations/All_Tests.xml,1,1
.idea/runConfigurations/IDEA.xml,4,1
.idea/runConfigurations/Js_backend_tests.xml,1,1
.idea/runConfigurations/testlib_tests.xml,0,25
Jet.iml,1,15
ReadMe.md,88,9
TeamCityBuild.xml,93,43
bin/run-test,7,0
build-tools/build-tools.iml,1,0
build-tools/build.xml,44,16
build-tools/core/src/org/jetbrains/jet/buildtools/core/BytecodeCompiler.java,62,20
build-tools/test/compilation-fail/Bottles.kt,2,2
build-tools/test/compilation-fail/Smoke.kts,3,0
build-tools/test/longer-examples/Bottles.kt,1,1
build.xml,113,187
compiler/backend/backend.iml,2,1
compiler/backend/src/org/jetbrains/jet/codegen/AnnotationCodegen.java,120,38
compiler/backend/src/org/jetbrains/jet/codegen/CallableMethod.java,1,0
compiler/backend/src/org/jetbrains/jet/codegen/ClassBodyCodegen.java,26,17
compiler/backend/src/org/jetbrains/jet/codegen/ClassBuilder.java,2,5
compiler/backend/src/org/jetbrains/jet/codegen/ClassBuilderFactories.java,1,1
compiler/backend/src/org/jetbrains/jet/codegen/ClassCodegen.java,3,3
compiler/backend/src/org/jetbrains/jet/codegen/ClassFileFactory.java,18,5
compiler/backend/src/org/jetbrains/jet/codegen/ClosureAnnotator.java,33,9
compiler/backend/src/org/jetbrains/jet/codegen/ClosureCodegen.java,17,14
compiler/backend/src/org/jetbrains/jet/codegen/CodegenContext.java,8,7
compiler/backend/src/org/jetbrains/jet/codegen/CodegenUtil.java,6,28
compiler/backend/src/org/jetbrains/jet/codegen/ExpressionCodegen.java,106,89
compiler/backend/src/org/jetbrains/jet/codegen/FunctionCodegen.java,43,40
compiler/backend/src/org/jetbrains/jet/codegen/GenerationState.java,108,145
compiler/backend/src/org/jetbrains/jet/codegen/GenerationUtils.java,43,0
compiler/backend/src/org/jetbrains/jet/codegen/ImplementationBodyCodegen.java,42,22
compiler/backend/src/org/jetbrains/jet/codegen/JetTypeMapper.java,93,52
compiler/backend/src/org/jetbrains/jet/codegen/NamespaceCodegen.java,11,8
compiler/backend/src/org/jetbrains/jet/codegen/ObjectOrClosureCodegen.java,4,4
compiler/backend/src/org/jetbrains/jet/codegen/PropertyCodegen.java,26,16
compiler/backend/src/org/jetbrains/jet/codegen/StackValue.java,16,9
compiler/backend/src/org/jetbrains/jet/codegen/StubCodegen.java,1,1
compiler/backend/src/org/jetbrains/jet/codegen/TraitImplBodyCodegen.java,4,4
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/ArrayGet.java,3,1
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/ArrayIndices.java,3,1
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/ArrayIterator.java,6,4
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/ArraySet.java,3,1
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/ArraySize.java,3,1
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/BinaryOp.java,3,1
