filename,add_lines,del_lines
.idea/ant.xml,8,0
.idea/modules.xml,2,0
build.xml,74,12
compiler/backend/src/org/jetbrains/jet/codegen/CallableMethod.java,28,10
compiler/backend/src/org/jetbrains/jet/codegen/ClassBodyCodegen.java,2,2
compiler/backend/src/org/jetbrains/jet/codegen/ClassCodegen.java,3,5
compiler/backend/src/org/jetbrains/jet/codegen/ClassContext.java,20,11
compiler/backend/src/org/jetbrains/jet/codegen/ClosureCodegen.java,84,80
compiler/backend/src/org/jetbrains/jet/codegen/ExpressionCodegen.java,261,95
compiler/backend/src/org/jetbrains/jet/codegen/FrameMap.java,1,0
compiler/backend/src/org/jetbrains/jet/codegen/FunctionCodegen.java,232,63
compiler/backend/src/org/jetbrains/jet/codegen/FunctionOrClosureCodegen.java,67,0
compiler/backend/src/org/jetbrains/jet/codegen/GeneratedClassLoader.java,23,0
compiler/backend/src/org/jetbrains/jet/codegen/GenerationState.java,12,5
compiler/backend/src/org/jetbrains/jet/codegen/ImplementationBodyCodegen.java,34,4
compiler/backend/src/org/jetbrains/jet/codegen/JetTypeMapper.java,92,78
compiler/backend/src/org/jetbrains/jet/codegen/StackValue.java,121,7
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/ArrayIndices.java,21,0
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/ArrayIterator.java,74,9
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/Equals.java,43,0
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/IntrinsicMethods.java,42,10
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/RangeTo.java,2,8
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/StringPlus.java,28,0
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/ToString.java,24,0
compiler/cli/bin/kotlinc,98,0
compiler/cli/bin/kotlinc.bat,52,1
compiler/cli/cli.iml,16,0
compiler/cli/src/org/jetbrains/jet/cli/CompileSession.java,97,0
compiler/cli/src/org/jetbrains/jet/cli/ErrorCollector.java,52,0
compiler/cli/src/org/jetbrains/jet/cli/KotlinCompiler.java,612,264
compiler/frontend.java/src/org/jetbrains/jet/lang/resolve/java/AnalyzerFacade.java,118,36
compiler/frontend.java/src/org/jetbrains/jet/lang/resolve/java/JavaClassDescriptor.java,15,17
compiler/frontend.java/src/org/jetbrains/jet/lang/resolve/java/JavaClassMembersScope.java,4,9
compiler/frontend.java/src/org/jetbrains/jet/lang/resolve/java/JavaDefaultImports.java,3,0
compiler/frontend.java/src/org/jetbrains/jet/lang/resolve/java/JavaDescriptorResolver.java,19,14
compiler/frontend.java/src/org/jetbrains/jet/lang/resolve/java/JavaPackageScope.java,0,1
compiler/frontend/src/jet/Library.jet,71,31
compiler/frontend/src/org/jetbrains/jet/JetCoreEnvironment.java,20,0
compiler/frontend/src/org/jetbrains/jet/JetNodeTypes.java,1,0
compiler/frontend/src/org/jetbrains/jet/lang/JetSemanticServices.java,13,19
compiler/frontend/src/org/jetbrains/jet/lang/cfg/JetControlFlowBuilder.java,7,5
compiler/frontend/src/org/jetbrains/jet/lang/cfg/JetControlFlowBuilderAdapter.java,43,12
compiler/frontend/src/org/jetbrains/jet/lang/cfg/JetControlFlowGraphTraverser.java,116,0
compiler/frontend/src/org/jetbrains/jet/lang/cfg/JetControlFlowProcessor.java,268,255
compiler/frontend/src/org/jetbrains/jet/lang/cfg/JetFlowInformationProvider.java,783,413
compiler/frontend/src/org/jetbrains/jet/lang/cfg/pseudocode/FunctionLiteralValueInstruction.java,0,34
compiler/frontend/src/org/jetbrains/jet/lang/cfg/pseudocode/Instruction.java,1,0
compiler/frontend/src/org/jetbrains/jet/lang/cfg/pseudocode/InstructionImpl.java,9,0
compiler/frontend/src/org/jetbrains/jet/lang/cfg/pseudocode/InstructionVisitor.java,2,2
compiler/frontend/src/org/jetbrains/jet/lang/cfg/pseudocode/JetControlFlowInstructionsGenerator.java,26,15
compiler/frontend/src/org/jetbrains/jet/lang/cfg/pseudocode/LocalDeclarationInstruction.java,45,1
compiler/frontend/src/org/jetbrains/jet/lang/cfg/pseudocode/NondeterministicJumpInstruction.java,44,12
compiler/frontend/src/org/jetbrains/jet/lang/cfg/pseudocode/Pseudocode.java,65,165
compiler/frontend/src/org/jetbrains/jet/lang/cfg/pseudocode/WriteValueInstruction.java,5,0
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/CallableDescriptor.java,4,2
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/ClassDescriptor.java,4,2
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/ConstructorDescriptorImpl.java,16,3
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/DeclarationDescriptorWithVisibility.java,11,0
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/FunctionDescriptorImpl.java,26,5
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/FunctionDescriptorUtil.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/MemberDescriptor.java,3,2
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/PropertyAccessorDescriptor.java,13,0
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/PropertyDescriptor.java,29,5
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/PropertyGetterDescriptor.java,2,8
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/PropertySetterDescriptor.java,2,9
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/TypeParameterDescriptor.java,1,0
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/VariableAsFunctionDescriptor.java,2,1
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/VariableDescriptor.java,0,1
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/VariableDescriptorImpl.java,7,1
compiler/frontend/src/org/jetbrains/jet/lang/descriptors/Visibility.java,4,0
compiler/frontend/src/org/jetbrains/jet/lang/diagnostics/AmbiguousDescriptorDiagnosticFactory.java,10,9
compiler/frontend/src/org/jetbrains/jet/lang/diagnostics/DiagnosticUtils.java,18,0
compiler/frontend/src/org/jetbrains/jet/lang/diagnostics/Errors.java,31,19
compiler/frontend/src/org/jetbrains/jet/lang/diagnostics/RedeclarationDiagnostic.java,3,3
compiler/frontend/src/org/jetbrains/jet/lang/diagnostics/RedeclarationDiagnosticFactory.java,2,2
compiler/frontend/src/org/jetbrains/jet/lang/parsing/JetExpressionParsing.java,25,4
compiler/frontend/src/org/jetbrains/jet/lang/parsing/JetParsing.java,8,15
compiler/frontend/src/org/jetbrains/jet/lang/psi/Call.java,17,0
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetAnnotatedExpression.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetAnnotation.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetAnnotationEntry.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetArrayAccessExpression.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetBinaryExpression.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetBinaryExpressionWithTypeRHS.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetBindingPattern.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetBlockExpression.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetBlockStringTemplateEntry.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetBreakExpression.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetCallElement.java,17,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetCallExpression.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetCatchClause.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetClass.java,1,13
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetClassBody.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetClassInitializer.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetClassObject.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetConstantExpression.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetConstructor.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetContinueExpression.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetDecomposerPattern.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetDelegationSpecifier.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetDelegationSpecifierList.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetDelegatorByExpressionSpecifier.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetDelegatorToSuperCall.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetDelegatorToSuperClass.java,1,1
compiler/frontend/src/org/jetbrains/jet/lang/psi/JetDelegatorToThisCall.java,1,1
