filename,add_lines,del_lines
.gitignore,2,0
.idea/artifacts/k2js_jar.xml,,
.idea/compiler.xml,,
.idea/inspectionProfiles/Project_Default.xml,,
.idea/inspectionProfiles/profiles_settings.xml,,
.idea/misc.xml,,
.idea/modules.xml,3,2
.idea/runConfigurations/testlib_tests.xml,24,0
.idea/workspace.xml,,
Makefile,,
bootstrap.xml,7,4
build.xml,9,10
compiler/backend/src/org/jetbrains/jet/codegen/BothSignatureWriter.java,413,42
compiler/backend/src/org/jetbrains/jet/codegen/CallableMethod.java,27,14
compiler/backend/src/org/jetbrains/jet/codegen/ClassBodyCodegen.java,1,5
compiler/backend/src/org/jetbrains/jet/codegen/ClassCodegen.java,12,1
compiler/backend/src/org/jetbrains/jet/codegen/ClassFileFactory.java,6,5
compiler/backend/src/org/jetbrains/jet/codegen/ClosureCodegen.java,34,25
compiler/backend/src/org/jetbrains/jet/codegen/CodegenContext.java,24,23
compiler/backend/src/org/jetbrains/jet/codegen/CodegenUtil.java,12,69
compiler/backend/src/org/jetbrains/jet/codegen/CompilationException.java,20,0
compiler/backend/src/org/jetbrains/jet/codegen/ConstructorFrameMap.java,6,17
compiler/backend/src/org/jetbrains/jet/codegen/ExpressionCodegen.java,556,526
compiler/backend/src/org/jetbrains/jet/codegen/FunctionCodegen.java,233,116
compiler/backend/src/org/jetbrains/jet/codegen/GeneratedClassLoader.java,3,1
compiler/backend/src/org/jetbrains/jet/codegen/GenerationState.java,28,20
compiler/backend/src/org/jetbrains/jet/codegen/ImplementationBodyCodegen.java,257,231
compiler/backend/src/org/jetbrains/jet/codegen/JetTypeMapper.java,420,195
compiler/backend/src/org/jetbrains/jet/codegen/JvmClassSignature.java,51,5
compiler/backend/src/org/jetbrains/jet/codegen/JvmMethodSignature.java,52,3
compiler/backend/src/org/jetbrains/jet/codegen/NamespaceCodegen.java,41,35
compiler/backend/src/org/jetbrains/jet/codegen/ObjectOrClosureCodegen.java,1,1
compiler/backend/src/org/jetbrains/jet/codegen/PropertyCodegen.java,11,8
compiler/backend/src/org/jetbrains/jet/codegen/SignatureUtil.java,13,90
compiler/backend/src/org/jetbrains/jet/codegen/StackValue.java,109,44
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/ArrayIterator.java,2,4
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/BinaryOp.java,7,2
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/CompareTo.java,45,0
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/Increment.java,29,14
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/IntrinsicMethod.java,2,1
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/IntrinsicMethods.java,13,3
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/Inv.java,12,1
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/PsiMethodCall.java,1,1
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/RangeTo.java,14,6
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/StupidSync.java,26,0
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/Sure.java,20,3
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/UnaryMinus.java,5,0
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/UnaryPlus.java,27,0
compiler/backend/src/org/jetbrains/jet/codegen/intrinsics/ValueTypeInfo.java,4,4
compiler/backend/src/org/jetbrains/jet/codegen/signature/JetSignatureReader.java,161,161
compiler/backend/src/org/jetbrains/jet/codegen/signature/JetSignatureVisitor.java,141,141
compiler/backend/src/org/jetbrains/jet/codegen/signature/JetSignatureWriter.java,201,201
compiler/backend/src/org/jetbrains/jet/compiler/AbstractCompileEnvironment.java,,
compiler/backend/src/org/jetbrains/jet/compiler/CompileEnvironment.java,72,57
compiler/backend/src/org/jetbrains/jet/compiler/CompileSession.java,41,33
compiler/backend/src/org/jetbrains/jet/compiler/CoreCompileEnvironment.java,,
